"","LotFrontage","LotArea","GrLivArea","BedroomAbvGr","Fireplaces","GarageArea","WoodDeckSF","SalePrice","TotBathrooms","Age","HouseQC","TotalSqFeet","TotalPorchSF","LandContourLvl","CentralAir","KitchenQual","GarageQual","Remod","IsNew","Location","Railroad","Amenities","NeighRich","Two_Story_dum","BsmtQC","FlatRoof_dum"
"107",-0.289375456879063,0.375593526850937,-0.974892057844482,-1.05548368807522,-0.949322365529688,-0.972761436897334,-0.963702640901991,-1.37828443476126,-1.55687108329304,-0.508588738576828,-0.522829354010935,-1.64205330467187,-1.47489243038047,1,1,3,2,1,0,2,0,0,1,0,2,0
"108",-0.832556084670945,-0.774285379649074,-1.85362484594504,-1.05548368807522,-0.949322365529688,-1.08117509586723,-0.963702640901991,-1.01761158168471,-1.55687108329304,1.72942800203489,-0.858746223960395,-1.60231257361298,-1.47489243038047,1,1,3,3,1,0,2,0,0,1,0,2.33333333333333,0
"109",0.752623746113961,-0.0929078460753967,0.177169327759604,0.17760987564456,-0.949322365529688,-2.25958443249655,-0.963702640901991,-1.01761158168471,-0.306119747430679,-0.995114116970679,-0.186912484061474,-0.605967879714845,0.823626557988102,1,0,2,0,1,0,1,1,0,0,1,2.33333333333333,0
"110",1.38694787826438,0.54069498186321,0.783767067314348,0.17760987564456,0.603372988152612,0.314061558701878,-0.963702640901991,0.278101563428628,-0.306119747430679,0.513114556050259,-0.186912484061474,0.84451130729529,0.747628943843962,1,1,3,3,0,0,3,0,0,1,0,2.66666666666667,0
"111",0.377614701552581,0.12982598342278,0.802250407287891,1.41070343936435,-0.949322365529688,-0.727652294878436,1.04068878294997,-0.567760411884425,-0.306119747430679,0.561767093889644,-0.858746223960395,0.555969415328197,-1.47489243038047,1,1,3,3,1,0,1,0,0,1,1,2,0
"112",-0.0966941256295953,-0.273616992482283,-0.00634758520990907,0.17760987564456,0.603372988152612,-0.374129493889642,1.03646063061488,0.138573912670274,0.319255920500502,-0.605893814255598,-0.186912484061474,-0.320751048437978,-1.47489243038047,1,1,3,3,0,0,3,0,0,1,1,2.66666666666667,0
"113",0.456416825972015,0.218172037532728,1.96428149075181,1.41070343936435,0.603372988152612,1.47361634594512,0.881516092416151,2.09368391019166,1.57000725636286,-1.09241919264945,0.484921255837449,1.87103592971408,1.23455294512408,1,1,5,3,0,1,3,0,0,1,1,3.66666666666667,0
"115",-0.240045732346859,-0.40165647908111,1.497431307682,0.17760987564456,0.603372988152612,-1.41112971012344,1.12018526634938,1.08256976275303,1.57000725636286,-0.849156503452524,0.484921255837449,1.51849934870651,-1.47489243038047,1,1,4,3,1,0,3,0,0,1,1,2.33333333333333,0
"116",-1.97468031476259,-1.98564213253208,0.0539055085183019,-1.05548368807522,0.603372988152612,-0.185584000028951,-0.963702640901991,0.0805797333978373,0.319255920500502,-0.703198889934369,-0.522829354010935,-0.0108608129963323,0.139979780785096,1,1,3,3,0,0,4,0,0,1,1,2.66666666666667,0
"117",0.255435322061719,0.518089406145025,-0.844165031095029,0.17760987564456,0.603372988152612,-0.902056876699575,-0.963702640901991,-0.528474991089216,-0.93149541536186,1.19425008580165,-0.858746223960395,0.0698588633643643,0.883303372882829,1,1,3,3,0,0,1,0,0,1,0,2.33333333333333,0
"118",0.337432508614405,-0.0846398238739942,-0.751675148045667,-1.05548368807522,-0.949322365529688,-0.232720373494124,0.727096785328307,-0.247312376142461,-0.93149541536186,-1.09241919264945,-0.858746223960395,-1.44130724223421,0.453060500449302,1,1,3,3,1,0,1,0,0,1,0,2.66666666666667,0
"119",0.924065472180354,0.642075603799394,2.51828994736689,2.64379700308413,2.15606834183491,0.540316151334707,1.30947947826208,1.62337931982671,2.19538292429404,-0.119368435861747,-0.186912484061474,2.5502408656859,-1.47489243038047,1,1,4,3,0,0,3,0,0,1,1,3,0
"120",-0.0503770242000872,-0.101904475066747,0.0496402229130159,0.17760987564456,0.603372988152612,-0.421265867354814,-0.963702640901991,-0.101815557860573,0.319255920500502,-1.09241919264945,0.149004385887988,-0.720658857505133,0.0117547538149954,1,1,4,3,1,0,3,0,0,1,1,2.66666666666667,0
"121",0.589579133244652,1.71830787379302,-1.15506436764515,-2.28857725179501,2.15606834183491,0.285779734622775,-0.963702640901991,0.138573912670274,-0.306119747430679,0.7077247074078,-0.522829354010935,0.0611654603700029,1.09509754283734,0,1,3,3,0,0,2,0,0,1,0,3.33333333333333,1
"122",-0.832556084670945,-0.754820460269959,-0.757202958779209,0.17760987564456,-0.949322365529688,-1.01518417301599,-0.963702640901991,-1.37828443476126,-1.55687108329304,1.6807754641955,-1.19466309390986,-1.44627857814088,0.810706752865875,1,1,3,3,1,0,1,0,0,0,1,2.33333333333333,0
"123",0.377614701552581,0.117256987197923,-0.878491702280447,0.17760987564456,-0.949322365529688,-0.902056876699575,-0.963702640901991,-0.584781837913161,-1.55687108329304,1.34020769931981,0.82083812578691,-0.371107313934956,0.776731666746988,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"124",-0.54882503357875,-0.238097269844016,-0.553762217310263,-1.05548368807522,-0.949322365529688,0.238643361157602,-0.963702640901991,-0.265691820469984,-0.306119747430679,-0.362631125058673,0.149004385887988,-0.639324645549531,0.445899846695944,1,1,4,3,0,0,3,0,0,1,0,2.66666666666667,0
"125",-0.953920716952637,1.26808451963666,0.315387314629911,0.17760987564456,0.603372988152612,-0.209152186761538,1.06115946095375,0.152871082605575,-0.306119747430679,-0.557241276416213,0.149004385887988,-0.481664050550276,-1.47489243038047,1,1,3,3,1,0,3,0,0,1,0,2.33333333333333,0
"126",-0.289375456879063,-0.535200096457086,-1.99452758709238,-1.05548368807522,-0.949322365529688,-2.25958443249655,0.571090845103293,-1.81290876721222,-0.306119747430679,0.0752417154957933,-0.186912484061474,-0.678750535235706,-1.47489243038047,1,0,3,0,1,0,1,0,0,0,0,3,0
"127",-2.99543991257254,-1.15931143366327,-1.25084378986193,-1.05548368807522,0.603372988152612,-0.185584000028951,-0.963702640901991,-0.741231392485902,-0.306119747430679,0.415809480371489,-0.522829354010935,-1.56053587562807,0.985802711345749,1,1,3,3,0,0,2,0,0,1,0,2.66666666666667,0
"128",-0.54882503357875,-1.38633714899135,-1.65910523455173,0.17760987564456,0.603372988152612,-2.25958443249655,-0.963702640901991,-1.73766679680841,-1.55687108329304,1.6807754641955,0.484921255837449,-1.89606341626392,-1.47489243038047,0,1,3,0,1,0,2,0,0,1,0,2.33333333333333,0
"129",0.128128060621999,-0.314427392419722,-0.189832611200288,0.17760987564456,0.603372988152612,-0.124306714524227,1.05310140746977,-0.247312376142461,-0.93149541536186,0.853682320925955,-0.522829354010935,-0.0362893846281626,0.691820266429724,1,1,3,3,0,0,2,0,1,1,1,2.33333333333333,0
"131",0.856646892881719,0.911044989401203,1.2710169576174,1.41070343936435,2.15606834183491,0.0359569552573599,0.830592813899412,0.725869830804053,0.319255920500502,0.853682320925955,0.149004385887988,0.902036298237182,0.467057114467531,1,1,4,3,0,0,2,0,0,1,1,2.33333333333333,0
"132",-0.0966941256295953,0.617898971753846,1.11894893858815,0.17760987564456,0.603372988152612,-0.421265867354814,0.274785553234234,0.923632283290572,1.57000725636286,-0.654546352094983,0.149004385887988,1.05565879312672,0.322556120719765,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"133",0.377614701552581,-0.36719689282813,-0.238617509637128,0.17760987564456,-0.949322365529688,0.681725271730224,-0.963702640901991,-0.319059777002017,-0.306119747430679,-0.849156503452524,-0.522829354010935,-0.235559025309054,-1.47489243038047,1,1,4,3,1,0,2,0,0,1,0,2.33333333333333,0
"134",0.644906707130921,-0.514249858101572,-0.312061818752887,-1.05548368807522,-0.949322365529688,-0.0394612422869163,1.06115946095375,0.656431508072416,0.944631588431683,-0.751851427773754,0.82083812578691,0.558399989762843,0.029868954530971,1,1,4,3,1,0,4,0,0,1,0,3,0
"135",0.495063351342542,0.289494789380941,0.569241135071899,0.17760987564456,0.603372988152612,-0.185584000028951,-0.963702640901991,0.138573912670274,0.319255920500502,-0.459936200737443,-1.48259183958082,0.546225936094302,1.12257645140895,1,1,3,3,1,0,1,0,0,1,0,2.33333333333333,0
"136",0.5709100822354,0.301760309022585,0.498009640592132,0.17760987564456,0.603372988152612,0.238643361157602,0.804306438872229,0.0510864738314024,-0.306119747430679,0.756377245247185,0.149004385887988,-0.31742598774775,-1.47489243038047,1,1,3,3,0,0,3,0,0,1,0,2.33333333333333,0
"137",0.296710941292182,0.293276991748453,-0.515135724079075,0.17760987564456,0.603372988152612,-0.760647756304057,-0.963702640901991,-0.455260759668472,-0.306119747430679,0.853682320925955,-0.858746223960395,0.0363863630825536,0.704360029887257,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"139",0.296710941292182,0.0332056426043857,0.797220382919977,0.17760987564456,2.15606834183491,0.851416216204846,1.12018526634938,0.771145300000496,0.319255920500502,-0.703198889934369,0.82083812578691,0.812527170164489,0.683267190227018,1,1,4,3,1,0,3,0,0,1,1,3,0
"140",-0.0503770242000872,1.07305927050191,0.645932081333692,0.17760987564456,-0.949322365529688,-0.0441748796334335,1.2001830334743,0.787920888994547,1.57000725636286,-0.508588738576828,-0.522829354010935,0.883713477975705,0.652018846173801,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"141",0.171160146879297,0.320481461096445,-1.57161361809826,0.17760987564456,0.603372988152612,-2.25958443249655,-0.963702640901991,-1.01761158168471,-1.55687108329304,0.80502978308657,-1.19466309390986,-1.04594900109478,-1.47489243038047,1,1,3,0,0,0,2,0,0,1,0,2.33333333333333,0
"142",0.495063351342542,0.522967493836156,0.592626900697725,0.17760987564456,-0.949322365529688,0.851416216204846,0.991408291630867,1.08753730410347,0.944631588431683,-1.04376665481006,0.484921255837449,1.33141083606289,0.0117547538149954,1,1,4,3,0,0,3,0,0,1,0,3.33333333333333,0
"143",0.213590366015267,-0.0883101875728368,-0.105697656998779,1.41070343936435,-0.949322365529688,1.13423445699588,-0.963702640901991,-0.0703774359756418,-0.306119747430679,1.72942800203489,-1.86649683380878,0.0113857300387308,-1.47489243038047,1,1,3,3,0,0,2,1,0,1,1,2.33333333333333,0
"144",0.495063351342542,0.289494789380941,0.1442218118748,0.17760987564456,-0.949322365529688,0.460184316443913,0.951135433225845,0.461574099059128,0.944631588431683,-0.605893814255598,0.484921255837449,0.407410177981209,0.0959604963701513,1,1,4,3,0,0,3,0,0,1,0,3.66666666666667,0
"146",-2.99543991257254,-2.46957682769042,0.547497041434795,0.17760987564456,-0.949322365529688,-0.468402240819987,-0.963702640901991,-0.701220872204718,-0.306119747430679,-1.09241919264945,-1.77052058525179,-0.272920395100702,0.240231655370476,1,1,4,3,1,0,1,0,0,1,1,2.66666666666667,0
"147",-0.773647219830342,-0.735547285127381,-1.53232151580562,-1.05548368807522,-0.949322365529688,-1.41112971012344,0.533706316496076,-1.25237547918835,-0.306119747430679,-0.313978587219288,-0.186912484061474,-1.54502913139442,-1.47489243038047,1,1,3,2,1,0,2,0,0,1,0,2.33333333333333,0
"148",-0.0966941256295953,0.125713891376469,1.09006656927369,0.17760987564456,0.603372988152612,-0.213865824108055,0.951135433225845,0.685591538168949,0.319255920500502,-0.654546352094983,0.484921255837449,0.215029628087459,0.322556120719765,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"149",-0.143729350204866,-0.337762938166439,-0.878491702280447,0.17760987564456,-0.949322365529688,-2.25958443249655,-0.963702640901991,-0.491608243579431,-0.306119747430679,-0.946461579131294,-0.186912484061474,-0.190739222170549,-1.47489243038047,1,1,4,0,1,0,3,0,0,1,0,2.66666666666667,0
"150",-0.773647219830342,-0.697561312637438,-0.19906615241379,0.17760987564456,-0.949322365529688,-1.1283114693324,1.07678629868138,-1.01761158168471,-1.55687108329304,1.63212292635612,-1.19466309390986,-0.944328406532576,0.716568306729094,1,1,3,2,1,0,2,0,0,1,1,2.66666666666667,0
"151",1.78846396096915,0.293465910077712,-1.2153811764338,0.17760987564456,-0.949322365529688,-0.185584000028951,-0.963702640901991,-0.865125242168658,-0.93149541536186,0.464462018210874,-0.522829354010935,-0.312445798166044,-1.47489243038047,1,1,3,3,0,0,3,0,0,1,0,3,0
"152",1.44365441181763,0.86800273836968,0.549314868273289,-1.05548368807522,0.603372988152612,1.8224255095874,-0.963702640901991,2.01474081875846,0.944631588431683,-1.09241919264945,0.82083812578691,1.40057301880332,0.665670665166347,1,1,4,3,1,0,4,0,0,2,0,4,0
"153",0.5709100822354,0.992407459132964,1.02525305927266,1.41070343936435,0.603372988152612,0.073666054029498,-0.963702640901991,0.278101563428628,0.319255920500502,0.610419631729029,-0.522829354010935,0.686609445944623,0.467057114467531,1,1,3,3,0,0,3,0,0,1,1,2.33333333333333,0
"154",0.589579133244652,0.812144947240738,-0.419377003010783,-2.28857725179501,0.603372988152612,0.398907030939189,1.35106189856564,0.826644982458324,-0.306119747430679,0.513114556050259,0.149004385887988,1.06783461371719,-1.47489243038047,1,1,3,3,1,0,2,0,0,1,0,3.66666666666667,1
"156",-0.289375456879063,0.145169811804646,-0.832806506249813,-1.05548368807522,-0.949322365529688,-2.25958443249655,-0.963702640901991,-1.98659367703236,-1.55687108329304,1.72942800203489,-0.522829354010935,-1.51427125161137,0.797415104184729,1,0,3,0,1,0,1,1,0,1,1,2.33333333333333,0
"157",-0.289375456879063,-0.417621636174761,-0.995730574356125,-1.05548368807522,-0.949322365529688,0.686438909076742,-0.963702640901991,-1.14408171016868,-1.55687108329304,1.63212292635612,-0.186912484061474,-1.66079404497029,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,0,0
"158",0.990018313455499,0.582205735275413,0.986022249708186,1.41070343936435,0.603372988152612,0.945688963135191,-0.963702640901991,1.18014800736499,0.319255920500502,-1.09241919264945,0.82083812578691,0.121459264217596,0.525269388878811,1,1,5,3,1,0,4,0,0,1,1,3,0
"159",1.24036326849992,0.669701393761671,0.952681492641508,0.17760987564456,0.603372988152612,0.936261688442156,-0.963702640901991,1.03641406334025,0.319255920500502,-0.849156503452524,0.484921255837449,0.393270808476973,0.797415104184729,1,1,4,3,1,0,4,0,0,1,1,2.66666666666667,0
"160",2.12060750601837,1.51928721271466,1.68207324074907,1.41070343936435,0.603372988152612,0.455470679097396,1.14501697805394,1.62337931982671,1.57000725636286,-1.09241919264945,0.484921255837449,0.811417717378261,1.1609530842036,0,1,4,3,1,0,3,0,0,1,1,3,0
"161",0.5709100822354,0.432717414327077,-0.469408536465701,0.17760987564456,-0.949322365529688,0.17265243830636,-0.963702640901991,-0.125370135190338,-0.306119747430679,0.0752417154957933,-0.186912484061474,0.0113857300387308,-1.47489243038047,1,1,3,3,0,0,4,0,0,1,0,2.66666666666667,0
"162",1.52677498709454,0.83920151250837,1.93183132812867,0.17760987564456,2.15606834183491,1.16251628107498,1.34252191317228,2.27864300325333,1.57000725636286,-0.897809041291909,1.15675499573637,1.87407299296239,-1.47489243038047,1,1,5,3,1,0,4,0,0,2,1,3.66666666666667,0
"163",1.08633469559749,0.611165568486601,0.225945115664345,0.17760987564456,0.603372988152612,0.248070635850637,-0.963702640901991,0.656431508072416,-0.306119747430679,-0.849156503452524,0.484921255837449,1.04853167112663,0.49383869847245,1,1,4,3,0,0,4,0,0,2,0,3,0
"164",-0.54882503357875,-0.944496342593209,-1.5075735181581,-2.28857725179501,-0.949322365529688,-2.25958443249655,-0.963702640901991,-1.29699829840464,-1.55687108329304,1.38886023715919,-0.858746223960395,-2.12111067441991,-1.47489243038047,1,1,3,0,0,0,2,0,0,1,0,2.33333333333333,0
"165",-1.49467437564299,-0.980390445520012,0.373617344435883,0.17760987564456,-0.949322365529688,-1.24143876564882,-0.963702640901991,-0.297749748216335,-0.306119747430679,-0.946461579131294,0.82083812578691,0.146906741549236,0.933640853169569,1,1,4,3,1,0,2,0,0,1,1,2.66666666666667,0
"166",-0.191505317358619,0.245659273589262,-0.173739600023006,1.41070343936435,-0.949322365529688,-2.25958443249655,0.940372270126675,-0.751331705454347,0.944631588431683,-0.654546352094983,0.484921255837449,0.00398986296372515,-1.47489243038047,1,1,3,0,1,0,1,0,0,1,1,2.33333333333333,0
"167",0.589579133244652,0.358856929569435,0.822289527465289,-1.05548368807522,3.70876369551721,-0.831352316501816,1.409298610682,0.278101563428628,-0.306119747430679,-0.313978587219288,-0.186912484061474,1.31292233426098,0.817211831043649,1,1,3,3,1,0,2,0,0,1,0,2.33333333333333,0
"168",0.787695942687968,0.33199925222764,1.27677509392718,0.17760987564456,0.603372988152612,1.45947543390557,1.03218549784802,1.66834010241525,0.319255920500502,-1.09241919264945,0.82083812578691,1.68980219530303,0.74005741500369,1,1,5,3,0,1,4,0,0,2,1,3,0
"169",-0.191505317358619,-0.15273244756267,0.567434923741017,0.17760987564456,0.603372988152612,-0.185584000028951,0.812001855203512,0.188271263354578,0.319255920500502,-0.946461579131294,0.484921255837449,-0.254989623771921,0.322556120719765,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"170",0.644906707130921,1.22467387484047,0.54385819641016,-1.05548368807522,0.603372988152612,0.149084251573774,1.48119200706806,0.748606854549791,0.319255920500502,0.123894253335178,1.15675499573637,-0.276192924100296,0.453060500449302,1,1,3,3,0,0,4,0,0,1,0,2.66666666666667,0
"171",-0.289375456879063,0.639228126893357,-0.112435238657047,-1.05548368807522,-0.949322365529688,0.851416216204846,1.14179722712647,-0.731170456748838,-0.93149541536186,1.6807754641955,-0.522829354010935,0.520486595950424,-1.47489243038047,1,1,3,3,1,0,2,0,0,1,0,2.33333333333333,0
"172",2.27396852226388,2.48652637276828,0.44959895572553,0.17760987564456,2.15606834183491,0.229216086464568,1.09546754012649,0.597103952622266,-0.306119747430679,1.34020769931981,-0.522829354010935,0.55110191938902,0.43862642211662,1,1,3,3,0,0,2,0,0,1,0,3.66666666666667,0
"173",-1.21226491516857,-1.01474210707337,0.651212681615616,-1.05548368807522,0.603372988152612,0.116088790148153,1.37997750901105,0.870201054052833,0.944631588431683,-0.168020973701132,1.82858873563529,0.764418699946297,0.180166238925307,1,1,4,4,0,0,4,0,0,2,1,3,0
"174",0.5709100822354,0.263196398977067,-0.157729451352008,0.17760987564456,0.603372988152612,0.116088790148153,-0.963702640901991,-0.117441923076343,0.319255920500502,1.19425008580165,-0.522829354010935,0.199880547540499,-0.0687708663568665,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"175",-1.01647367978709,0.648388532323599,0.440202173963205,0.17760987564456,0.603372988152612,0.644016172958086,1.06115946095375,0.195293397824876,0.944631588431683,-0.022063360182977,-1.00271059679588,1.52967970628578,-1.47489243038047,1,1,3,3,0,0,4,0,0,1,0,2.33333333333333,0
"176",0.71714133911203,0.679496126645839,1.27245749168008,1.41070343936435,0.603372988152612,0.455470679097396,-0.963702640901991,0.913034172823737,0.944631588431683,-0.800503965613139,0.149004385887988,0.937265013236357,0.480642003104848,1,1,4,3,1,0,1,0,0,1,0,3.33333333333333,0
"177",1.14888765843195,0.230696394285289,1.12801422990341,1.41070343936435,0.603372988152612,0.196220625038947,-0.963702640901991,0.548639903818757,0.944631588431683,-0.216673511540517,0.149004385887988,1.19644901895637,1.31591516086571,1,1,3,3,1,0,2,0,0,1,1,2.66666666666667,0
"178",0.255435322061719,0.833762720296041,0.90928269900257,1.41070343936435,0.603372988152612,-0.133733989217261,-0.963702640901991,0.0287432002820513,0.944631588431683,1.24290262364104,0.484921255837449,0.697032892015855,-1.47489243038047,1,1,4,3,0,0,1,0,0,1,1,2.33333333333333,0
