"","LotFrontage","LotArea","MasVnrArea","GrLivArea","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","WoodDeckSF","TotBathrooms","Age","HouseQC","TotalSqFeet","TotalPorchSF","PricePerSF"
"187",4.31748811353631,9.2051268049233,0,7.10496544826984,3,0.693147180559945,0,2,5.12989871492307,3,18,6.8,7.51152464839087,3.3322045101752,4.5605801604279
"188",4.11087386417331,9.25061821847475,0,7.41276401742656,3,0.693147180559945,0,1,0,2.5,22,6.51428571428571,7.49609734517596,4.94875989037817,4.33073334028633
"189",4.17438726989564,8.85637603673042,5.62040086571715,7.11069612297883,2,1.09861228866811,2,2,4.79579054559674,3,30,6.4,7.74543561027438,0,4.21034309815596
"190",3.73766961828337,8.50187648730434,0,7.37400185935016,0,0.693147180559945,1,2,0,2.5,6,7.4,7.91826468609527,5.84354441703136,4.65540210158042
"191",4.26267987704132,9.26586968176866,0,7.91132401896335,3,0.693147180559945,2,2,0,2.5,13,6.85714285714286,8.01466637046494,4.31748811353631,4.65554639331316
"192",4.30406509320417,8.91905180393029,4.93447393313069,7.29979736675816,4,0.693147180559945,0,2,0,2.5,3,7.6,7.65254569269392,3.49650756146648,4.4819955634286
"193",4.23410650459726,9.10697785898103,0,7.26682734752059,3,0.693147180559945,0,2,0,3,10,7.2,7.59689443814454,3.58351893845611,4.57917474115256
"194",3.2188758248682,7.83320394864106,3.93182563272433,7.44424864949671,3,0.693147180559945,0,2,0,2,2,6.05714285714286,7.44424864949671,3.71357206670431,4.34468653941075
"195",4.11087386417331,8.87919392811032,0,6.76272950693188,3,0.693147180559945,0,1,0,1,36,6.8,7.13489085156588,0,4.6276742304376
"196",3.2188758248682,7.73236922228439,0,7.2841348061952,3,0.693147180559945,1,2,4.47733681447821,2.5,33,6.8,7.61233683716775,0,4.31002213230948
"197",4.38202663467388,9.15027184551006,5.32787616878958,7.45414107814668,3,0.693147180559945,1,3,5.14749447681345,3,0,7.6,7.9561263512135,6.00388706710654,4.70367556171815
"200",4.34380542185368,9.16868469670735,5.57215403217776,7.44658509915773,3,0.693147180559945,1,3,0,3,4,7.4,7.93808872689695,5.28320372873799,4.59656849903658
"201",4.39444915467244,9.05333562316602,0,7.02286808608264,2,0.693147180559945,0,2,4.89034912822175,2,6,6.2,7.02286808608264,4.17438726989564,4.83539653431115
"202",4.33073334028633,9.22286165252985,0,7.15461535691366,3,0.693147180559945,2,2,5.47646355193151,2.5,31,6.8,7.69621263934641,4.43081679884331,4.36932120460547
"203",3.93182563272433,8.8538082749772,0,7.1785454837637,2,0.693147180559945,0,1,0,2,56,6.62857142857143,7.56423847517049,4.84418708645859,4.07959350297288
"204",4.26267987704132,8.39818440483404,5.32787616878958,6.74405918631135,1,0.693147180559945,1,2,5.01063529409626,2,4,7,7.32052696227274,0,4.60191987633744
"205",3.93182563272433,8.16080392095467,0,7.15851399732932,2,0.693147180559945,0,1,0,1.5,59,6.8,7.37588214821501,3.58351893845611,4.24738470798334
"206",4.60517018598809,9.38025190869346,0,7.27447955877387,3,0.693147180559945,0,2,0,2,19,6.8,7.27447955877387,6.29710931993394,4.83765691610567
"207",3.71357206670431,9.52325149847374,0,7.43661726523423,3,0.693147180559945,1,1,0,1.5,45,6.51428571428571,7.43661726523423,3.43398720448515,4.45256312548802
"208",4.30406509320417,9.43300380805352,0,7.00397413672268,3,0.693147180559945,1,1,5.87493073085203,2,48,6.2,7.50988306115491,0,4.36004011757607
"209",4.21950770517611,9.57254997141339,4.85981240436167,7.63191651307125,3,0.693147180559945,1,2,4.11087386417331,3.5,18,7.2,8.0481491016652,5.34710753071747,4.49516899328969
"210",4.33073334028633,9.01808968410434,5.56452040732269,6.99668148817654,3,0.693147180559945,0,2,0,2,44,7,7.539027055824,0,4.35886939813881
"211",4.21950770517611,8.63141433550626,0,6.76272950693188,2,0.693147180559945,0,0,0,2,58,6.6,7.19518732017871,4.57471097850338,4.31178620281022
"212",4.43081679884331,9.25157827999243,0,7.10085190894405,3,0.693147180559945,0,2,4.61512051684126,2,1,6.6,7.13009851012558,3.13549421592915,5.01089167148517
"213",4.29045944114839,9.0642735958414,0,7.52456122628536,3,0.693147180559945,1,2,5.12989871492307,3.5,0,6.8,7.89170465933011,4.69134788222914,4.55906750677015
"214",3.78418963391826,9.51554305814595,0,6.89871453432999,3,0.693147180559945,0,2,5.41610040220442,1.5,11,6.4,7.44249272279444,0,4.52658109110028
"215",4.26267987704132,9.29660980712836,5.03695260241363,7.23921497377981,3,0.693147180559945,0,1,0,1.5,33,7,7.47929963778283,3.61091791264422,4.5259557604296
"216",4.29045944114839,9.21153965255166,4.17438726989564,7.12044437239249,2,0.693147180559945,1,1,0,1.5,10,6.02857142857143,7.37588214821501,0,4.44549256481389
"217",4.18965474202643,9.04204005654448,5.58724865840025,7.27031288607902,3,0.693147180559945,0,2,4.9416424226093,3,4,7.2,7.77611547709874,4.59511985013459,4.49044606908084
"219",4.26267987704132,9.65892882446643,5.74620319054015,7.57814547241947,3,0.693147180559945,2,2,0,2,2,8.4,7.73892375743946,5.59842195899838,4.91800706294374
"220",3.78418963391826,8.01002752848173,2.83321334405622,7.13009851012558,2,0.693147180559945,0,2,4.69134788222914,2,0,7.2,7.14282740116162,0,4.89267819265839
"221",4.30406509320417,9.10397935598477,0,7.3125534981026,2,0.693147180559945,0,2,5.8636311755981,2,0,7.2,7.3125534981026,3.52636052461616,4.92567545854295
"222",4.17438726989564,8.99578483784851,0,7.72665366484764,4,0.693147180559945,1,2,4.79579054559674,2.5,7,7,7.72665366484764,3.85014760171006,4.49113123526897
"223",4.45434729625351,9.34801317710126,0,7.34794382314869,3,0.693147180559945,1,2,5.34710753071747,3.5,31,6.8,7.6511201757027,5.34233425196481,4.46112840357265
"225",4.64439089914137,9.50844296175585,6.82762923450285,7.78030308790837,3,0.693147180559945,1,3,5.51745289646471,2,6,8.2,7.80343505695217,4.66343909411207,5.06753132783854
"228",3.09104245335832,7.53369370984863,4.85203026391962,6.89568269774787,2,0.693147180559945,0,1,0,1.5,38,6.8,7.1770187659099,0,4.40720395113832
"229",4.26267987704132,9.05040633405986,0,6.81673588059497,3,0.693147180559945,1,1,0,1,43,6.4,7.47022413589997,0,4.28034930620876
"230",3.78418963391826,8.06557942728209,2.83321334405622,7.34987370473834,2,0.693147180559945,1,2,4.969813299576,2,3,7.2,7.36010397298915,3.04452243772342,4.81651171221717
"231",4.30406509320417,9.07806533266636,5.39816270151775,7.08590146436561,3,0.693147180559945,0,1,0,2,51,6.8,7.08590146436561,4.79579054559674,4.82793845751341
"232",5.16478597392351,9.62502947461188,6.22851100359118,7.9355873855892,4,0.693147180559945,1,3,0,3.5,13,7.4,8.15593633797239,5.85507192220243,4.7596481163113
"233",3.09104245335832,7.42714413340862,5.6970934865054,6.89568269774787,2,0.693147180559945,1,1,0,1.5,34,6.6,6.89568269774787,0,4.57207535211495
"234",4.33073334028633,9.27340906344317,0,6.79682371827486,3,0.693147180559945,0,1,5.90263333340137,2,34,6.6,7.48941208350872,0,4.28634446175134
"235",4.17438726989564,8.96852355539635,0,7.58120982619635,4,0.693147180559945,2,2,5.66642668811243,3.5,8,7,7.8578675593318,3.89182029811063,4.43973427440786
"236",3.09104245335832,7.42714413340862,6.40522845803084,6.89568269774787,2,0.693147180559945,0,1,0,1.5,37,6.2,7.20489251020467,0,4.2127607445006
"237",4.18965474202643,9.07954808172616,4.59511985013459,7.25488481007734,3,0.693147180559945,0,2,4.89034912822175,2,6,7.2,7.27170370688737,4.66343909411207,4.86752375177847
"238",4.21950770517611,9.15419321135318,0,7.46450983463653,3,0.693147180559945,0,2,5.91620206260743,2.5,7,7.6,7.67182679787878,5.73334127689775,4.5177995137556
"239",4.54329478227,9.39524193103352,5.54126354515843,7.43543801981455,3,0.693147180559945,0,3,5.12989871492307,2,0,7.8,7.43543801981455,5.43372200355424,5.2402716920652
"240",3.97029191355212,9.07589427542326,0,7.30518821539304,3,0.693147180559945,1,1,0,1.5,60,6.4,7.3664451483276,4.94875989037817,4.28322443824163
"241",4.33073334028633,9.10509096125709,3.61091791264422,7.35691824235602,3,0.693147180559945,0,2,4.97673374242057,3,2,7.4,7.8804263442924,5.12989871492307,4.60798015263693
"242",3.71357206670431,8.26384813136891,0,6.76503897678054,2,0.693147180559945,0,0,4.07753744390572,1,10,7.6,7.08673793451058,3.76120011569356,4.53762575693241
"243",4.15888308335967,8.5173931714189,0,7.27309259599952,3,0.693147180559945,0,1,0,1,56,6.2,7.27309259599952,4.35670882668959,4.02286845131654
"244",4.33073334028633,9.2838696052643,0,7.10496544826984,3,0.693147180559945,1,1,0,1.5,29,6.8,7.10496544826984,3.36729582998647,4.60119351382015
"245",4.21950770517611,9.0916694422585,0,7.65491704784832,3,0.693147180559945,2,2,0,3.5,8,7.2,7.93951526066241,4.87519732320115,4.30519660099868
"246",4.39444915467244,9.24965723435313,4.63472898822964,7.53529670244409,3,0.693147180559945,1,2,5.28826703069454,2.5,18,6.8,7.93808872689695,3.68887945411394,4.46842457530522
"247",4.24849524204936,9.12074383816443,0,7.56475701290573,4,1.09861228866811,0,1,0,2,56,6.8,7.56475701290573,5.15329159449778,4.27747261712994
"248",4.33073334028633,9.33353098253138,0,7.22693601849329,2,0.693147180559945,1,2,0,1,52,6.6,7.22693601849329,3.43398720448515,4.63296220331775
"249",4.29045944114839,9.33414965770247,4.62497281328427,7.41997992366183,3,0.693147180559945,0,2,4.97673374242057,2.5,4,7.2,7.41997992366183,4.23410650459726,4.69055554148119
"250",4.40060302024682,11.9766657704908,6.15909538849193,7.67089483136212,4,0.693147180559945,2,2,0,2.5,1,7.4,7.95226330865705,4.59511985013459,4.59006548186241
"251",4.02535169073515,8.5850387383113,0,7.17548971362422,3,0.693147180559945,0,0,5.57594910314632,1,44,3.74285714285714,7.17548971362422,0,4.08724951817907
"253",4.18965474202643,9.0320506762956,0,7.40306109109009,3,0.693147180559945,0,2,4.93447393313069,2.5,4,7,7.40306109109009,3.8286413964891,4.66803047040558
"254",4.45434729625351,9.14323856843545,4.69134788222914,7.17242457712485,3,0.693147180559945,0,1,5.8111409929767,2.5,16,6.42857142857143,7.67461749736436,0,4.30972572196988
"255",4.26267987704132,9.03610602536485,0,7.18159194461187,3,0.693147180559945,0,1,5.52545293913178,2,53,7,7.71289096149013,0,4.18734818631812
"256",4.20469261939097,9.07555104562754,5.71373280550937,7.73718007783463,4,0.693147180559945,1,2,5.26269018890489,2.5,7,7.2,7.73718007783463,0,4.61900249254974
"257",4.17438726989564,9.08159749608346,0,7.45529848568329,3,0.693147180559945,0,2,5.37989735354046,2.5,5,7,7.7106533235012,4.04305126783455,4.54337584176533
"259",4.39444915467244,9.42835077117864,5.15329159449778,7.49164547360513,3,0.693147180559945,1,2,0,2.5,7,7.2,7.67508185771633,5.8348107370626,4.68697489039931
"260",4.26267987704132,9.44959346502346,0,6.78332520060396,2,0.693147180559945,0,1,0,1,52,6.4,6.78332520060396,3.8286413964891,4.70932589452455
"261",4.79579054559674,9.86770492239636,5.99146454710798,7.23201033166476,3,0.693147180559945,1,2,0,2,47,6.6,7.91753635394363,5.53338948872752,4.17653790471355
"262",4.24849524204936,9.16837188715368,5.6021188208797,7.85360481309784,3,0.693147180559945,1,3,0,2.5,0,7.4,7.85360481309784,5.00394630594546,4.68422262405517
"263",4.48863636973214,9.04452188728124,3.85014760171006,7.10085190894405,3,0.693147180559945,1,2,5.68017260901707,2,11,7,7.44949800538285,2.56494935746154,4.48743225990797
"264",3.93182563272433,8.61268517287546,0,7.18311170174328,3,0.693147180559945,0,2,0,2,9,6.8,7.87587915949631,0,3.91983436247409
"265",3.43398720448515,8.56274000637221,0,6.63987583382654,2,0.693147180559945,0,2,0,1,4,6.4,6.63987583382654,0,4.57005829752849
"266",4.36944785246702,9.40021665317425,5.35185813347607,7.26052259808985,3,0.693147180559945,1,2,5.62401750618734,2,27,7.2,7.71378461659875,0,4.37472794596615
"267",4.26267987704132,9.32438308801684,0,7.32118855673948,3,0.693147180559945,1,2,4.56434819146784,3.5,9,6.6,7.70796153183549,4.33073334028633,4.43255418651723
"268",4.11087386417331,9.03610602536485,0,7.69302574841789,4,0.693147180559945,1,1,5.57215403217776,2.5,11,7,8.00336305862995,3.2188758248682,4.11142198959813
"269",4.27666611901606,8.8394216076206,0,6.65801104587075,2,0.693147180559945,1,1,0,1,53,6.6,7.17548971362422,3.25809653802148,4.53546058429201
"270",4.18965474202643,8.97689392766608,5.16478597392351,7.01571242048723,3,0.693147180559945,1,1,5.91620206260743,2.5,31,7.4,7.53101633207792,3.43398720448515,4.38700349989536
"271",4.44265125649032,9.28070563463675,0,7.57044325205737,3,0.693147180559945,1,3,5.26269018890489,2.5,0,7.4,7.57044325205737,3.95124371858143,4.92858696640251
"272",4.30406509320417,10.5740056150357,0,7.21817683840341,2,0.693147180559945,2,2,4.40671924726425,2,3,6.34285714285714,7.88344635413774,0,4.52247690983594
"273",4.53259949315326,9.37288430116146,5.85507192220243,7.72797554210556,4,0.693147180559945,1,3,4.89034912822175,2.5,3,7.8,7.9355873855892,4.06044301054642,4.65199502923915
"274",4.39444915467244,9.16962253869762,5.21493575760899,7.39817409297047,3,0.693147180559945,1,1,5.66988092298052,3,21,6.22857142857143,7.96311205897929,0,3.89991659145167
"275",4.34380542185368,9.02581639162703,0,6.70563909486,2,0.693147180559945,0,1,5.12989871492307,1,25,6.8,7.21744343169653,0,4.52623186091739
"276",4.02535169073515,8.89082357600438,0,7.34536484041687,3,0.693147180559945,0,2,4.31748811353631,2.5,2,8,7.34536484041687,4.97673374242057,4.89356905574286
"277",4.86753445045558,9.1266326229027,0,7.35308192051543,3,0.693147180559945,0,2,4.61512051684126,2,7,7.2,7.35308192051543,5.01727983681492,4.86635031769437
"278",4.94875989037817,9.85948341703807,0,6.76272950693188,2,0.693147180559945,0,2,0,1,59,6.2,6.89264164117209,0,4.97184375712638
"279",4.68213122712422,9.57851889529833,5.75574221358691,7.66011431917393,3,0.693147180559945,1,3,4.8283137373023,2.5,0,8,7.66011431917393,5.48479693349065,5.28220283790956
"280",4.43081679884331,9.21094019204815,5.7037824746562,7.61233683716775,4,0.693147180559945,1,2,5.66642668811243,2.5,31,6.8,7.78945456608667,4.77068462446567,4.38870478321884
"281",4.4188406077966,9.33149549353265,5.83188247728352,7.5923661285198,3,0.693147180559945,1,2,0,2.5,18,7.4,7.7848892956551,5.63835466933375,4.56527975215922
"282",4.11087386417331,8.88197518424887,4.23410650459726,7.14124512235049,2,0.693147180559945,0,2,0,2,0,7,7.68156036255954,4.79579054559674,4.45865754389848
"283",3.55534806148941,8.52991196382401,5.11799381241676,7.18159194461187,2,0.693147180559945,1,2,5.15329159449778,3,1,7.2,7.70481192293259,4.14313472639153,4.54915788220579
"284",4.31748811353631,9.17087162806582,4.29045944114839,7.29233717617388,3,0.693147180559945,1,3,5.35185813347607,2,0,7.4,7.29233717617388,5.01727983681492,5.12170699030653
"285",3.93182563272433,8.98882050177807,0,7.36264527041782,2,0.693147180559945,0,2,0,3,15,7,7.60389796852188,3.97029191355212,4.50398492628863
"286",3.58351893845611,8.35514473946184,0,7.13169851046691,2,0.693147180559945,0,2,0,2.5,0,7.2,7.13169851046691,4.00733318523247,4.88854298685177
"287",4.35670882668959,9.18881025342582,0,7.45876269238096,3,0.693147180559945,1,2,0,1.5,25,7,7.755767170103,4.85981240436167,4.23589321640703
"288",4.30406509320417,9.00282407654767,0,6.75576892198425,3,0.693147180559945,0,0,0,1,35,6,7.29505641646263,0,4.10730370686461
"289",4.29045944114839,9.19217640134851,3.46573590279973,6.80350525760834,3,0.693147180559945,0,1,0,1,43,6.8,7.2086003379602,0,4.51492125052503
"290",4.11087386417331,9.07463518981081,0,7.24208235925696,3,0.693147180559945,0,1,0,1,4,7,7.24208235925696,5.56068163101553,4.70962699830009
"291",4.79579054559674,9.65579512830051,0,7.56008046502183,3,0.693147180559945,1,2,0,2.5,0,7.4,7.56008046502183,3.95124371858143,4.80841513875173
"292",4.02535169073515,8.64611397148308,0,7.44833386089748,6,0.693147180559945,0,0,0,3,8,6.2,7.56371966841437,5.22035582507832,4.27054670665122
"293",4.11087386417331,9.34224544285612,0,7.44833386089748,3,0.693147180559945,1,1,0,1.5,1,5.91428571428571,7.60539236481493,5.08140436498446,4.19327007495925
"294",4.39444915467244,9.72076591572083,3.55534806148941,7.72488843932307,3,0.693147180559945,1,2,0,3.5,12,7.2,8.0258433441509,5.52545293913178,4.35475323395419
"295",4.39444915467244,9.16962253869762,5.47646355193151,7.40549566319947,3,0.693147180559945,2,2,4.70953020131233,2,56,6.6,7.98275770201111,0,4.06071963490702
"296",3.63758615972639,8.97941663334301,0,6.91174730025167,3,0.693147180559945,0,2,4.79579054559674,2,22,6.8,7.50823877467866,0,4.37211211547365
"297",4.33073334028633,9.52595370935665,0,7.35179986905778,4,0.693147180559945,0,1,5.66988092298052,1.5,57,6.4,7.59034694560257,0,4.3547235018652
"298",4.20469261939097,8.90923527919226,7.37838371299671,7.57609734062311,3,0.693147180559945,1,2,0,2.5,9,7.2,7.86326672400957,5.34233425196481,4.53215257131989
"299",4.51085950651685,9.36742958721896,5.90263333340137,7.46393660446893,3,0.693147180559945,1,2,5.41610040220442,2.5,39,7.2,7.74196789982069,0,4.3440761830327
"301",4.51085950651685,9.66465913430174,4.04305126783455,7.19818357710194,2,0.693147180559945,2,1,0,2,53,6.4,7.68616230349291,0,4.29206900835893
"302",4.20469261939097,9.69443180053954,0,7.80506704425849,4,0.693147180559945,1,2,5.34233425196481,2.5,8,7.4,7.91352101728389,3.93182563272433,4.59203267389035
"303",4.77912349311153,9.52551600873689,5.01727983681492,7.34083555412327,3,0.693147180559945,1,3,6.15060276844628,2,4,7.2,7.34083555412327,4.40671924726425,4.89806738357071
"305",4.47733681447821,9.81939917215384,0,8.158802490694,3,0.693147180559945,1,3,5.71373280550937,3,6,7.6,8.158802490694,0,4.44798551614673
"306",4.39444915467244,9.24831030322781,5.50938833662798,7.60140233458373,3,0.693147180559945,0,3,5.12989871492307,3,2,7.4,8.150467911624,0,4.4920945864351
"307",4.76217393479776,9.5085913957772,5.50938833662798,7.71601526664259,4,0.693147180559945,1,3,4.85203026391962,3.5,16,7.2,7.98752447984877,5.59471137960184,4.3496661284479
"308",4.11087386417331,8.97727273946428,0,7.24921505711439,3,0.693147180559945,0,0,0,1,58,6.6,7.24921505711439,4.97673374242057,4.16907721221728
"309",4.18965474202643,9.42084437974393,0,6.75925527066369,1,0.693147180559945,0,2,5.06890420222023,1,59,6.2,7.02464903045364,0,4.31031492611311
"310",4.51085950651685,9.42375676753181,0,7.57301725605255,3,0.693147180559945,3,3,5.34233425196481,3,2,7.6,8.07682603129881,5.17048399503815,4.72624315640028
"311",4.17438726989564,8.94715577112479,4.72738781871234,7.31455283232408,3,0.693147180559945,1,2,5.25227342804663,2.5,12,6.6,7.61085279039525,4.15888308335967,4.41909120744707
"312",3.93182563272433,8.98732181285012,0,6.880384082186,2,0.693147180559945,1,1,0,2,7,7.2,7.41034709782102,0,4.39325273183358
"313",4.18965474202643,8.96200720958831,0,7.02019070831193,3,0.693147180559945,1,2,0,2,56,6.8,7.39387829010776,5.605802066296,4.31461218714982
"314",5.01727983681492,12.2795368390743,0,7.61923341622681,3,0.693147180559945,2,2,0,4,44,6.8,8.3170334764924,0,4.5287450715988
"315",4.11087386417331,9.16962253869762,0,7.40367029001237,3,0.693147180559945,1,2,0,2,16,7.2,7.41336733569524,5.45958551414416,4.68604073900949
"316",4.27666611901606,8.96136606062745,0,7.26752542782817,3,0.693147180559945,1,2,4.61512051684126,3.5,4,7.2,7.52725591937378,3.95124371858143,4.62993897414479
"317",4.55387689160054,9.4731660684291,5.63121178182137,7.76387128782022,4,0.693147180559945,1,2,5.66642668811243,3.5,29,7.6,8.02158453345511,5.27811465923052,4.45882421904111
"318",4.33073334028633,9.10509096125709,0,7.58069975222456,3,0.693147180559945,1,3,5.34233425196481,2.5,1,7.4,7.58069975222456,3.85014760171006,4.93321718067777
